,Assists,xA,xG,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Next_Points,Running_Assists,Running_xA,Running_xG,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Next_Points
5,0,0.02,0.29,1,77,0,0,0,8,0,Carlton,Morris,3,0.71,-0.02,2.0,0.25,0.0575,0.3925,0.5,82.5,0.0,0.0,0.0,6.0,0.0,3.25,0.10749999999999998,0.1925,5.25
6,0,0.03,0.37,0,90,0,0,0,2,0,Carlton,Morris,2,-0.37,-0.03,1.0,0.0,0.0325,0.44749999999999995,0.5,82.5,0.0,0.0,0.0,5.25,0.0,2.75,0.05249999999999996,-0.0325,5.0
7,0,0.07,0.2,0,90,0,0,0,1,1,Carlton,Morris,5,-0.2,-0.07,2.0,0.0,0.05,0.475,0.5,86.75,0.0,0.0,0.0,5.0,0.25,3.25,0.02499999999999998,-0.05,3.25
8,0,0.03,0.18,0,81,0,0,0,2,0,Carlton,Morris,2,-0.18,-0.03,2.0,0.0,0.037500000000000006,0.26,0.25,84.5,0.0,0.0,0.0,3.25,0.25,3.0,-0.010000000000000016,-0.037500000000000006,1.75
9,0,0.0,0.0,0,75,0,0,0,2,0,Carlton,Morris,5,0.0,0.0,2.0,0.0,0.0325,0.1875,0.0,84.0,0.0,0.0,0.0,1.75,0.25,3.5,-0.1875,-0.0325,1.75
10,0,0.01,0.22,0,74,0,0,0,2,0,Carlton,Morris,5,-0.22,-0.01,2.0,0.0,0.0275,0.15,0.0,80.0,0.0,0.0,0.0,1.75,0.25,4.25,-0.15,-0.0275,2.0
11,0,0.01,0.15,0,90,0,0,0,2,0,Carlton,Morris,4,-0.15,-0.01,5.0,0.0,0.0125,0.1375,0.0,80.0,0.0,0.0,0.0,2.0,0.0,4.0,-0.1375,-0.0125,2.75
12,1,0.01,0.07,0,73,0,0,0,5,0,Carlton,Morris,4,-0.07,0.99,2.0,0.25,0.0075,0.11,0.0,78.0,0.0,0.0,0.0,2.75,0.0,4.5,-0.11,0.2425,2.75
13,0,0.0,0.0,0,60,0,0,0,2,0,Carlton,Morris,2,0.0,0.0,1.0,0.25,0.0075,0.11,0.0,74.25,0.0,0.0,0.0,2.75,0.0,3.75,-0.11,0.2425,2.5
14,0,0.0,0.0,0,29,0,0,0,1,0,Carlton,Morris,5,0.0,0.0,1.0,0.25,0.004999999999999999,0.055,0.0,63.0,0.0,0.0,0.0,2.5,0.0,3.75,-0.055,0.245,2.25
15,0,0.0,0.0,0,18,0,0,0,1,0,Carlton,Morris,5,0.0,0.0,1.0,0.25,0.0025,0.0175,0.0,45.0,0.0,0.0,0.0,2.25,0.0,4.0,-0.0175,0.2475,1.25
16,0,0.0,0.0,0,10,0,0,0,1,0,Carlton,Morris,4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,29.25,0.0,0.0,0.0,1.25,0.0,4.0,0.0,0.0,2.5
17,2,0.0,0.0,0,19,0,0,0,7,0,Carlton,Morris,2,0.0,2.0,1.0,0.5,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.5,0.0,4.0,0.0,0.5,2.5
18,0,0.01,0.46,0,28,0,0,0,1,0,Carlton,Morris,4,-0.46,-0.01,7.0,0.5,0.0025,0.115,0.0,18.75,0.0,0.0,0.0,2.5,0.0,3.75,-0.115,0.4975,4.0
19,0,0.0,0.18,1,16,0,0,0,7,0,Carlton,Morris,2,0.8200000000000001,0.0,5.0,0.5,0.0025,0.16,0.25,18.25,0.0,0.0,0.0,4.0,0.0,3.0,0.09000000000000001,0.4975,5.0
20,1,0.01,0.51,0,82,0,0,0,5,0,Carlton,Morris,3,-0.51,0.99,11.0,0.75,0.005,0.2875,0.25,36.25,0.0,0.0,0.0,5.0,0.0,2.75,-0.03749999999999999,0.745,6.0
21,1,0.14,0.82,1,78,0,0,0,11,0,Carlton,Morris,4,0.18000000000000005,0.86,5.0,0.5,0.04,0.4925,0.5,51.0,0.0,0.0,0.0,6.0,0.0,3.25,0.0075000000000000205,0.45999999999999996,7.0
22,0,0.03,0.81,1,86,0,0,0,5,1,Carlton,Morris,2,0.18999999999999995,-0.03,8.0,0.5,0.045,0.5800000000000001,0.75,65.5,0.0,0.0,0.0,7.0,0.25,2.75,0.17,0.455,7.25
23,0,0.03,0.63,1,90,0,0,0,8,0,Carlton,Morris,4,0.37,-0.03,2.0,0.5,0.0525,0.6925,0.75,84.0,0.0,0.0,0.0,7.25,0.25,3.25,0.057499999999999996,0.4475,6.5
24,0,0.01,0.0,0,90,0,0,0,2,0,Carlton,Morris,5,0.0,-0.01,8.0,0.25,0.052500000000000005,0.5650000000000001,0.75,86.0,0.0,0.0,0.0,6.5,0.25,3.75,0.185,0.1975,5.75
25,0,0.36,0.47,1,90,0,0,0,8,0,Carlton,Morris,5,0.53,-0.36,2.0,0.0,0.1075,0.47750000000000004,0.75,89.0,0.0,0.0,0.0,5.75,0.25,4.0,0.27249999999999996,-0.1075,5.0
26,0,0.02,0.26,0,90,0,0,0,2,0,Carlton,Morris,4,-0.26,-0.02,2.0,0.0,0.10500000000000001,0.33999999999999997,0.5,90.0,0.0,0.0,0.0,5.0,0.0,4.5,0.16,-0.10500000000000001,3.5
27,0,0.01,0.62,0,90,0,0,0,2,0,Carlton,Morris,3,-0.62,-0.01,2.0,0.0,0.1,0.3375,0.25,90.0,0.0,0.0,0.0,3.5,0.0,4.25,-0.0875,-0.1,3.5
28,0,0.03,0.0,0,90,0,0,0,2,0,Carlton,Morris,2,0.0,-0.03,2.0,0.0,0.105,0.3375,0.25,90.0,0.0,0.0,0.0,3.5,0.0,3.5,-0.0875,-0.105,2.0
29,0,0.02,0.1,0,90,0,0,0,2,0,Carlton,Morris,5,-0.1,-0.02,2.0,0.0,0.02,0.245,0.0,90.0,0.0,0.0,0.0,2.0,0.0,3.5,-0.245,-0.02,2.0
30,0,0.0,0.0,0,90,0,0,0,2,0,Carlton,Morris,5,0.0,0.0,8.0,0.0,0.015,0.18,0.0,90.0,0.0,0.0,0.0,2.0,0.0,3.75,-0.18,-0.015,3.5
31,0,0.05,0.69,1,90,0,0,0,8,0,Carlton,Morris,3,0.31000000000000005,-0.05,2.0,0.0,0.025,0.19749999999999998,0.25,90.0,0.0,0.0,0.0,3.5,0.0,3.75,0.05250000000000002,-0.025,3.5
32,0,0.0,0.0,0,90,0,0,0,2,0,Carlton,Morris,5,0.0,0.0,2.0,0.0,0.0175,0.19749999999999998,0.25,90.0,0.0,0.0,0.0,3.5,0.0,4.5,0.05250000000000002,-0.0175,3.5
33,0,0.01,0.08,0,90,0,0,0,2,0,Carlton,Morris,2,-0.08,-0.01,7.0,0.0,0.015000000000000001,0.19249999999999998,0.25,90.0,0.0,0.0,0.0,3.5,0.0,3.75,0.05750000000000001,-0.015000000000000001,4.75
34,0,0.03,0.37,1,90,0,0,0,7,0,Carlton,Morris,3,0.63,-0.03,2.0,0.0,0.022500000000000003,0.285,0.5,90.0,0.0,0.0,0.0,4.75,0.0,3.25,0.21500000000000002,-0.022500000000000003,3.25
35,0,0.01,0.08,0,90,0,0,0,2,0,Carlton,Morris,3,-0.08,-0.01,1.0,0.0,0.012500000000000002,0.1325,0.25,90.0,0.0,0.0,0.0,3.25,0.0,3.25,0.11750000000000001,-0.012500000000000002,3.0
36,0,0.11,0.0,0,90,0,0,0,1,1,Carlton,Morris,4,0.0,-0.11,5.0,0.0,0.04,0.1325,0.25,90.0,0.0,0.0,0.0,3.0,0.25,3.0,0.11750000000000001,-0.04,3.75
37,0,0.01,1.48,1,90,0,0,0,5,1,Carlton,Morris,3,-0.48,-0.01,,0.0,0.04,0.4825,0.5,90.0,0.0,0.0,0.0,3.75,0.5,3.25,0.017500000000000016,-0.04,2.6666666666666665
0,0,0.0,0.0,0,14,0,0,0,1,0,Chiedozie,Ogbene,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
1,0,0.0,0.0,0,13,0,0,0,1,0,Chiedozie,Ogbene,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,1.0
2,0,0.02,0.03,0,12,0,0,0,1,0,Chiedozie,Ogbene,4,-0.03,-0.02,1.0,0.0,0.006666666666666667,0.01,0.0,13.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,-0.01,-0.006666666666666667,1.0
3,0,0.01,0.0,0,16,0,0,0,1,0,Chiedozie,Ogbene,3,0.0,-0.01,2.0,0.0,0.0075,0.0075,0.0,13.75,0.0,0.0,0.0,1.0,0.0,3.5,-0.0075,-0.0075,1.25
4,0,0.42,0.04,0,90,0,0,0,2,0,Chiedozie,Ogbene,3,-0.04,-0.42,2.0,0.0,0.11249999999999999,0.0175,0.0,32.75,0.0,0.0,0.0,1.25,0.0,3.5,-0.0175,-0.11249999999999999,1.5
5,0,0.01,0.04,0,90,0,0,0,2,0,Chiedozie,Ogbene,3,-0.04,-0.01,2.0,0.0,0.115,0.0275,0.0,52.0,0.0,0.0,0.0,1.5,0.0,3.25,-0.0275,-0.115,1.75
6,0,0.03,0.23,0,90,0,0,0,2,0,Chiedozie,Ogbene,2,-0.23,-0.03,2.0,0.0,0.1175,0.0775,0.0,71.5,0.0,0.0,0.0,1.75,0.0,2.75,-0.0775,-0.1175,2.0
7,0,0.48,0.1,0,90,0,0,0,2,0,Chiedozie,Ogbene,5,-0.1,-0.48,8.0,0.0,0.235,0.10250000000000001,0.0,90.0,0.0,0.0,0.0,2.0,0.0,3.25,-0.10250000000000001,-0.235,3.5
8,0,0.4,0.38,1,90,0,0,0,8,0,Chiedozie,Ogbene,2,0.62,-0.4,2.0,0.0,0.23,0.1875,0.25,90.0,0.0,0.0,0.0,3.5,0.0,3.0,0.062499999999999986,-0.23,3.5
9,0,0.01,0.0,0,90,0,0,0,2,0,Chiedozie,Ogbene,5,0.0,-0.01,2.0,0.0,0.23,0.1775,0.25,90.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0725,-0.23,3.5
10,0,0.01,0.03,0,79,0,0,0,2,0,Chiedozie,Ogbene,5,-0.03,-0.01,2.0,0.0,0.225,0.1275,0.25,87.25,0.0,0.0,0.0,3.5,0.0,4.25,0.1225,-0.225,3.5
11,0,0.05,0.02,0,85,0,0,0,2,0,Chiedozie,Ogbene,4,-0.02,-0.05,5.0,0.0,0.11750000000000001,0.10750000000000001,0.25,86.0,0.0,0.0,0.0,3.5,0.0,4.0,0.1425,-0.11750000000000001,2.75
12,1,0.34,0.03,0,90,0,0,0,5,0,Chiedozie,Ogbene,4,-0.03,0.6599999999999999,1.0,0.25,0.10250000000000001,0.020000000000000014,0.0,86.0,0.0,0.0,0.0,2.75,0.0,4.5,-0.02,0.14749999999999996,2.5
13,0,0.0,0.0,0,59,0,0,0,1,0,Chiedozie,Ogbene,2,0.0,0.0,1.0,0.25,0.1,0.020000000000000014,0.0,78.25,0.0,0.0,0.0,2.5,0.0,3.75,-0.02,0.14999999999999997,2.25
14,0,0.0,0.0,0,28,0,0,0,1,0,Chiedozie,Ogbene,5,0.0,0.0,0.0,0.25,0.0975,0.012500000000000015,0.0,65.5,0.0,0.0,0.0,2.25,0.0,3.75,-0.0125,0.15249999999999997,1.75
15,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,5,0.0,0.0,1.0,0.25,0.085,0.007500000000000014,0.0,44.25,0.0,0.0,0.0,1.75,0.0,4.0,-0.0075,0.16499999999999998,0.75
16,0,0.01,0.0,0,9,0,0,0,1,0,Chiedozie,Ogbene,4,0.0,-0.01,1.0,0.0,0.0025,0.0,0.0,24.0,0.0,0.0,0.0,0.75,0.0,4.0,0.0,-0.0025,0.75
17,0,0.0,0.0,0,18,0,0,0,1,0,Chiedozie,Ogbene,2,0.0,0.0,1.0,0.0,0.0025,0.0,0.0,13.75,0.0,0.0,0.0,0.75,0.0,4.0,0.0,-0.0025,0.75
18,0,0.6,0.21,0,45,0,0,0,1,0,Chiedozie,Ogbene,4,-0.21,-0.6,2.0,0.0,0.1525,0.05250000000000001,0.0,18.0,0.0,0.0,0.0,0.75,0.0,3.75,-0.0525,-0.1525,1.25
19,0,0.2,0.25,0,90,0,0,0,2,0,Chiedozie,Ogbene,2,-0.25,-0.2,8.0,0.0,0.2025,0.11500000000000002,0.0,40.5,0.0,0.0,0.0,1.25,0.0,3.0,-0.11499999999999999,-0.2025,3.0
20,0,0.09,1.08,1,90,0,0,0,8,0,Chiedozie,Ogbene,3,-0.08000000000000007,-0.09,5.0,0.0,0.2225,0.385,0.25,60.75,0.0,0.0,0.0,3.0,0.0,2.75,-0.135,-0.2225,4.0
21,1,0.01,0.06,0,90,0,0,0,5,0,Chiedozie,Ogbene,4,-0.06,0.99,2.0,0.25,0.225,0.4,0.25,78.75,0.0,0.0,0.0,4.0,0.0,3.25,-0.15000000000000002,0.024999999999999994,4.25
22,0,0.28,0.04,0,90,0,0,0,2,0,Chiedozie,Ogbene,2,-0.04,-0.28,2.0,0.25,0.14500000000000002,0.35750000000000004,0.25,90.0,0.0,0.0,0.0,4.25,0.0,2.75,-0.10750000000000003,0.10499999999999998,4.25
23,0,0.16,0.21,0,90,0,0,0,2,0,Chiedozie,Ogbene,4,-0.21,-0.16,9.0,0.25,0.135,0.34750000000000003,0.25,90.0,0.0,0.0,0.0,4.25,0.0,3.25,-0.09750000000000003,0.11499999999999996,4.5
24,0,0.06,0.7,1,90,0,0,0,9,0,Chiedozie,Ogbene,5,0.30000000000000004,-0.06,2.0,0.25,0.1275,0.2525,0.25,90.0,0.0,0.0,0.0,4.5,0.0,3.75,-0.0025000000000000022,0.1225,3.75
25,0,0.01,0.0,0,84,0,0,0,2,0,Chiedozie,Ogbene,5,0.0,-0.01,2.0,0.0,0.1275,0.2375,0.25,88.5,0.0,0.0,0.0,3.75,0.0,4.0,0.012499999999999997,-0.1275,3.75
26,0,0.01,0.33,0,86,0,0,0,2,0,Chiedozie,Ogbene,4,-0.33,-0.01,5.0,0.0,0.06,0.31,0.25,87.5,0.0,0.0,0.0,3.75,0.0,4.5,-0.060000000000000005,-0.06,4.5
27,0,0.01,0.53,1,87,0,0,0,5,1,Chiedozie,Ogbene,3,0.47,-0.01,2.0,0.0,0.0225,0.39,0.5,86.75,0.0,0.0,0.0,4.5,0.25,4.25,0.10999999999999999,-0.0225,2.75
28,0,0.27,0.04,0,90,0,0,0,2,0,Chiedozie,Ogbene,2,-0.04,-0.27,0.0,0.0,0.07500000000000001,0.22500000000000003,0.25,86.75,0.0,0.0,0.0,2.75,0.25,3.5,0.024999999999999974,-0.07500000000000001,2.25
29,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,5,0.0,0.0,0.0,0.0,0.07250000000000001,0.22500000000000003,0.25,65.75,0.0,0.0,0.0,2.25,0.25,3.5,0.024999999999999974,-0.07250000000000001,1.75
30,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,5,0.0,0.0,0.0,0.0,0.07,0.14250000000000002,0.25,44.25,0.0,0.0,0.0,1.75,0.25,3.75,0.10749999999999998,-0.07,0.5
31,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,3,0.0,0.0,0.0,0.0,0.0675,0.01,0.0,22.5,0.0,0.0,0.0,0.5,0.0,3.75,-0.010000000000000021,-0.0675,0.0
32,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
33,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0
34,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0
35,0,0.0,0.0,0,0,0,0,0,0,0,Chiedozie,Ogbene,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.25
36,0,0.0,0.0,0,17,0,0,0,1,0,Chiedozie,Ogbene,4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.25,0.0,3.0,0.0,0.0,2.25
37,2,0.01,0.12,0,75,0,0,0,8,0,Chiedozie,Ogbene,3,-0.12,1.99,,0.5,0.0025,0.03,0.0,23.0,0.0,0.0,0.0,2.25,0.0,3.25,-0.03000000000000002,0.4975,3.0
0,0,0.0,0.0,0,1,0,0,0,1,0,Chris,Wood,5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,7.0
1,0,0.01,0.12,1,6,0,0,0,7,0,Chris,Wood,2,0.88,-0.01,1.0,0.0,0.005,0.06,0.5,3.5,0.0,0.0,0.0,4.0,0.0,3.5,0.44,-0.005,4.0
2,0,0.03,0.0,0,9,0,0,0,1,0,Chris,Wood,4,0.0,-0.03,1.0,0.0,0.013333333333333334,0.04,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,3.0,0.0,3.6666666666666665,0.29333333333333333,-0.013333333333333334,3.0
3,0,0.0,0.0,0,25,0,0,0,1,0,Chris,Wood,4,0.0,0.0,1.0,0.0,0.01,0.03,0.25,10.25,0.0,0.0,0.0,2.5,0.0,3.75,0.22,-0.01,2.5
4,0,0.0,0.0,0,2,0,0,0,1,0,Chris,Wood,2,0.0,0.0,1.0,0.0,0.01,0.03,0.25,10.5,0.0,0.0,0.0,2.5,0.0,3.0,0.22,-0.01,1.0
5,0,0.01,0.0,0,15,0,0,0,1,0,Chris,Wood,5,0.0,-0.01,1.0,0.0,0.01,0.0,0.0,12.75,0.0,0.0,0.0,1.0,0.0,3.75,0.0,-0.01,1.0
6,0,0.0,0.23,0,9,0,0,0,1,0,Chris,Wood,2,-0.23,0.0,2.0,0.0,0.0025,0.0575,0.0,12.75,0.0,0.0,0.0,1.0,0.0,3.25,-0.0575,-0.0025,1.25
7,0,0.01,0.0,0,75,0,0,0,2,0,Chris,Wood,4,0.0,-0.01,13.0,0.0,0.005,0.0575,0.0,25.25,0.0,0.0,0.0,1.25,0.0,3.25,-0.0575,-0.005,4.25
8,0,0.03,1.75,2,90,0,0,0,13,0,Chris,Wood,2,0.25,-0.03,0.0,0.0,0.0125,0.495,0.5,47.25,0.0,0.0,0.0,4.25,0.0,3.25,0.0049999999999999975,-0.0125,4.0
9,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,5,0.0,0.0,0.0,0.0,0.009999999999999998,0.495,0.5,43.5,0.0,0.0,0.0,4.0,0.0,3.25,0.0049999999999999975,-0.009999999999999998,3.75
10,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,5,0.0,0.0,1.0,0.0,0.009999999999999998,0.4375,0.5,41.25,0.0,0.0,0.0,3.75,0.0,4.0,0.0625,-0.009999999999999998,3.5
11,0,0.03,0.0,0,14,0,0,0,1,0,Chris,Wood,4,0.0,-0.03,2.0,0.0,0.015,0.4375,0.5,26.0,0.0,0.0,0.0,3.5,0.0,4.0,0.0625,-0.015,0.75
12,0,0.02,0.31,0,62,0,0,0,2,0,Chris,Wood,3,-0.31,-0.02,2.0,0.0,0.0125,0.0775,0.0,19.0,0.0,0.0,0.0,0.75,0.0,4.25,-0.0775,-0.0125,1.25
13,0,0.02,0.0,0,90,0,0,0,2,0,Chris,Wood,3,0.0,-0.02,1.0,0.0,0.0175,0.0775,0.0,41.5,0.0,0.0,0.0,1.25,0.0,3.75,-0.0775,-0.0175,1.5
14,0,0.0,0.12,0,32,0,0,0,1,0,Chris,Wood,3,-0.12,0.0,1.0,0.0,0.0175,0.1075,0.0,49.5,0.0,0.0,0.0,1.5,0.0,3.25,-0.1075,-0.0175,1.5
15,0,0.0,0.0,0,6,0,0,0,1,0,Chris,Wood,3,0.0,0.0,1.0,0.0,0.01,0.1075,0.0,47.5,0.0,0.0,0.0,1.5,0.0,3.0,-0.1075,-0.01,1.25
16,0,0.0,0.0,0,22,0,0,0,1,0,Chris,Wood,5,0.0,0.0,11.0,0.0,0.005,0.03,0.0,37.5,0.0,0.0,0.0,1.25,0.0,3.5,-0.03,-0.005,3.5
17,1,0.04,0.24,1,90,0,0,0,11,0,Chris,Wood,3,0.76,0.96,17.0,0.25,0.01,0.09,0.25,37.5,0.0,0.0,0.0,3.5,0.0,3.5,0.16,0.24,7.5
18,0,0.01,2.23,3,90,0,0,0,17,0,Chris,Wood,4,0.77,-0.01,2.0,0.25,0.0125,0.6174999999999999,1.0,52.0,0.0,0.0,0.0,7.5,0.0,3.75,0.3825,0.2375,7.75
19,0,0.0,0.04,0,90,0,0,0,2,0,Chris,Wood,4,-0.04,0.0,8.0,0.25,0.0125,0.6275000000000001,1.0,73.0,0.0,0.0,0.0,7.75,0.0,4.0,0.3725,0.2375,9.5
20,0,0.09,0.38,1,90,0,0,0,8,0,Chris,Wood,2,0.62,-0.09,1.0,0.25,0.035,0.7225,1.25,90.0,0.0,0.0,0.0,9.5,0.0,3.25,0.5275,0.215,7.0
21,0,0.0,0.02,0,45,0,0,0,1,0,Chris,Wood,5,-0.02,0.0,0.0,0.0,0.024999999999999998,0.6675000000000001,1.0,78.75,0.0,0.0,0.0,7.0,0.0,3.75,0.3325,-0.024999999999999998,2.75
22,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,3,0.0,0.0,0.0,0.0,0.0225,0.11,0.25,56.25,0.0,0.0,0.0,2.75,0.0,3.5,0.13999999999999999,-0.0225,2.25
23,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,4,0.0,0.0,0.0,0.0,0.0225,0.1,0.25,33.75,0.0,0.0,0.0,2.25,0.0,3.5,0.15,-0.0225,0.25
24,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,4,0.0,0.0,0.0,0.0,0.0,0.005,0.0,11.25,0.0,0.0,0.0,0.25,0.0,4.0,-0.005,0.0,0.0
25,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
26,0,0.0,0.0,0,0,0,0,0,0,0,Chris,Wood,5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.5
27,0,0.0,0.18,0,90,0,0,0,2,0,Chris,Wood,3,-0.18,0.0,9.0,0.0,0.0,0.045,0.0,22.5,0.0,0.0,0.0,0.5,0.0,4.25,-0.045,0.0,2.75
28,0,0.5,0.59,1,74,0,0,0,9,0,Chris,Wood,2,0.41000000000000003,-0.5,8.0,0.0,0.125,0.1925,0.25,41.0,0.0,0.0,0.0,2.75,0.0,3.75,0.05750000000000001,-0.125,4.75
29,0,0.01,0.64,1,90,0,0,0,8,0,Chris,Wood,4,0.36,-0.01,8.0,0.0,0.1275,0.3525,0.5,63.5,0.0,0.0,0.0,4.75,0.0,3.5,0.14750000000000002,-0.1275,6.75
30,0,0.01,0.03,1,90,0,0,0,8,0,Chris,Wood,3,0.97,-0.01,6.0,0.0,0.13,0.36,0.75,86.0,0.0,0.0,0.0,6.75,0.0,3.0,0.39,-0.13,7.75
31,0,0.0,1.15,1,67,0,0,0,6,0,Chris,Wood,5,-0.1499999999999999,0.0,2.0,0.0,0.13,0.6025,1.0,80.25,0.0,0.0,0.0,7.75,0.0,3.5,0.3975,-0.13,6.0
32,0,0.02,0.0,0,90,0,0,0,2,0,Chris,Wood,3,0.0,-0.02,2.0,0.0,0.01,0.45499999999999996,0.75,84.25,0.0,0.0,0.0,6.0,0.0,3.75,0.29500000000000004,-0.01,4.5
33,0,0.03,0.38,0,90,0,0,0,2,0,Chris,Wood,3,-0.38,-0.03,2.0,0.0,0.015,0.3899999999999999,0.5,84.25,0.0,0.0,0.0,4.5,0.0,3.5,0.11000000000000001,-0.015,3.0
34,0,0.03,0.84,0,90,0,0,0,2,0,Chris,Wood,5,-0.84,-0.03,2.0,0.0,0.02,0.5925,0.25,84.25,0.0,0.0,0.0,3.0,0.0,4.0,-0.34249999999999997,-0.02,2.0
35,0,0.02,0.61,0,89,0,0,0,2,0,Chris,Wood,2,-0.61,-0.02,2.0,0.0,0.025,0.4575,0.0,89.75,0.0,0.0,0.0,2.0,0.0,3.25,-0.4575,-0.025,2.0
36,0,0.0,0.83,0,90,0,0,0,2,0,Chris,Wood,4,-0.83,0.0,13.0,0.0,0.02,0.665,0.0,89.75,0.0,0.0,0.0,2.0,0.0,3.5,-0.665,-0.02,4.75
37,0,0.0,1.02,2,78,0,0,0,13,0,Chris,Wood,2,0.98,0.0,,0.0,0.0125,0.825,0.5,86.75,0.0,0.0,0.0,4.75,0.0,3.25,-0.325,-0.0125,5.666666666666667
0,0,0.05,0.0,0,65,0,0,0,2,0,Cody,Gakpo,4,0.0,-0.05,2.0,0.0,0.05,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,-0.05,2.0
1,0,0.04,0.24,0,62,0,0,0,2,0,Cody,Gakpo,3,-0.24,-0.04,1.0,0.0,0.045,0.12,0.0,63.5,0.0,0.0,0.0,2.0,0.0,3.5,-0.12,-0.045,1.5
2,0,0.0,0.0,0,57,0,0,0,1,0,Cody,Gakpo,4,0.0,0.0,1.0,0.0,0.03,0.08,0.0,61.333333333333336,0.0,0.0,0.0,1.6666666666666667,0.0,3.6666666666666665,-0.08,-0.03,1.3333333333333333
3,0,0.01,0.0,0,25,0,0,0,1,0,Cody,Gakpo,5,0.0,-0.01,6.0,0.0,0.025,0.06,0.0,52.25,0.0,0.0,0.0,1.5,0.0,4.0,-0.06,-0.025,2.5
4,0,0.01,1.08,1,55,0,0,0,6,0,Cody,Gakpo,3,-0.08000000000000007,-0.01,1.0,0.0,0.015,0.33,0.25,49.75,0.0,0.0,0.0,2.5,0.0,3.75,-0.08000000000000002,-0.015,2.25
5,0,0.0,0.24,0,9,0,0,0,1,0,Cody,Gakpo,4,-0.24,0.0,7.0,0.0,0.005,0.33,0.25,36.5,0.0,0.0,0.0,2.25,0.0,4.0,-0.08000000000000002,-0.005,3.75
6,0,0.05,0.43,1,45,0,0,0,7,0,Cody,Gakpo,5,0.5700000000000001,-0.05,0.0,0.0,0.0175,0.4375,0.5,33.5,0.0,0.0,0.0,3.75,0.0,4.25,0.0625,-0.0175,3.5
7,0,0.0,0.0,0,0,0,0,0,0,0,Cody,Gakpo,3,0.0,0.0,0.0,0.0,0.015000000000000001,0.4375,0.5,27.25,0.0,0.0,0.0,3.5,0.0,3.75,0.0625,-0.015000000000000001,2.0
8,0,0.0,0.0,0,0,0,0,0,0,0,Cody,Gakpo,3,0.0,0.0,1.0,0.0,0.0125,0.16749999999999998,0.25,13.5,0.0,0.0,0.0,2.0,0.0,3.75,0.08250000000000002,-0.0125,2.0
9,0,0.02,0.03,0,32,0,0,0,1,0,Cody,Gakpo,2,-0.03,-0.02,1.0,0.0,0.0175,0.11499999999999999,0.25,19.25,0.0,0.0,0.0,2.0,0.0,3.25,0.135,-0.0175,0.5
