,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Penalties_Saved,Red_Cards,Saves,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Penalties_Saved,Running_Red_Cards,Running_Saves,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
24,0,0,0.0,0.0,1.65,2,0,90,0,0,0,0,1,1,0,Bernd,Leno,5,0.0,0.0,-0.3500000000000001,3.0,0.0,0.25,0.0,0.0,1.83,1.25,0.0,90.0,0.0,0.0,0.0,0.0,2.25,3.25,0.0,3.25,0.0,0.0,0.58,2.0
25,0,0,0.0,0.0,1.67,1,0,90,0,0,0,0,7,3,1,Bernd,Leno,4,0.0,0.0,0.6699999999999999,8.0,0.0,0.0,0.0,0.0,1.71,1.5,0.0,90.0,0.0,0.0,0.0,0.0,3.5,2.0,0.25,3.5,0.0,0.0,0.20999999999999996,3.75
26,0,1,0.0,0.0,1.17,0,0,90,0,0,0,0,5,8,0,Bernd,Leno,3,0.0,0.0,1.17,1.0,0.0,0.25,0.0,0.0,1.5825,1.0,0.0,90.0,0.0,0.0,0.0,0.0,4.25,3.75,0.25,3.75,0.0,0.0,0.5825,3.25
27,0,0,0.0,0.0,0.83,2,0,90,0,0,0,0,2,1,0,Bernd,Leno,3,0.0,0.0,-1.17,7.0,0.0,0.25,0.0,0.0,1.3299999999999998,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.75,3.25,0.25,3.75,0.0,0.0,0.07999999999999996,4.75
28,0,1,0.0,0.0,2.37,0,0,90,0,0,0,0,5,7,0,Bernd,Leno,5,0.0,0.0,2.37,1.0,0.0,0.5,0.0,0.0,1.51,0.75,0.0,90.0,0.0,0.0,0.0,0.0,4.75,4.75,0.25,3.75,0.0,0.0,0.76,4.25
29,0,0,0.0,0.0,1.87,3,0,90,0,0,0,0,1,1,0,Bernd,Leno,2,0.0,0.0,-1.13,1.0,0.0,0.5,0.0,0.0,1.56,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.25,4.25,0.0,3.25,0.0,0.0,0.31000000000000005,2.5
30,0,0,0.0,0.0,1.51,3,0,90,0,0,0,0,1,1,0,Bernd,Leno,2,0.0,0.0,-1.49,3.0,0.0,0.25,0.0,0.0,1.645,2.0,0.0,90.0,0.0,0.0,0.0,0.0,2.25,2.5,0.0,3.0,0.0,0.0,-0.3549999999999999,3.0
31,0,0,0.0,0.0,0.59,1,0,90,0,0,0,0,4,3,0,Bernd,Leno,4,0.0,0.0,-0.41000000000000003,9.0,0.0,0.25,0.0,0.0,1.585,1.75,0.0,90.0,0.0,0.0,0.0,0.0,2.75,3.0,0.0,3.25,0.0,0.0,-0.16499999999999995,3.5
32,0,1,0.0,0.0,0.93,0,0,90,0,0,0,0,4,9,0,Bernd,Leno,4,0.0,0.0,0.93,2.0,0.0,0.25,0.0,0.0,1.225,1.75,0.0,90.0,0.0,0.0,0.0,0.0,2.5,3.5,0.0,3.0,0.0,0.0,-0.5249999999999999,3.75
33,0,0,0.0,0.0,1.02,3,0,90,0,0,0,0,4,2,0,Bernd,Leno,5,0.0,0.0,-1.98,3.0,0.0,0.25,0.0,0.0,1.0125,1.75,0.0,90.0,0.0,0.0,0.0,0.0,3.25,3.75,0.0,3.75,0.0,0.0,-0.7374999999999999,4.25
34,0,0,0.0,0.0,1.01,1,0,90,0,0,0,0,3,3,0,Bernd,Leno,4,0.0,0.0,0.010000000000000009,6.0,0.0,0.25,0.0,0.0,0.8875000000000001,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.75,4.25,0.0,4.25,0.0,0.0,-0.36249999999999993,5.0
35,0,1,0.0,0.0,0.63,0,0,90,0,0,0,0,2,6,0,Bernd,Leno,2,0.0,0.0,0.63,1.0,0.0,0.5,0.0,0.0,0.8975,1.0,0.0,90.0,0.0,0.0,0.0,0.0,3.25,5.0,0.0,3.75,0.0,0.0,-0.1024999999999999,3.0
36,0,0,0.0,0.0,3.25,4,0,90,0,0,0,0,5,1,0,Bernd,Leno,5,0.0,0.0,-0.75,2.0,0.0,0.25,0.0,0.0,1.4775,2.0,0.0,90.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,4.0,0.0,0.0,-0.5225,3.0
37,0,0,0.0,0.0,2.11,2,0,90,0,0,0,0,4,2,0,Bernd,Leno,2,0.0,0.0,0.10999999999999988,,0.0,0.25,0.0,0.0,1.75,1.75,0.0,90.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,3.25,0.0,0.0,0.0,3.0
0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0
3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0
4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0
6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0
9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0
11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0
14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.75
16,0,0,0.0,0.0,1.61,2,0,90,0,0,0,0,7,3,0,Dean,Henderson,5,0.0,0.0,-0.3899999999999999,2.0,0.0,0.0,0.0,0.0,0.4025,0.5,0.0,22.5,0.0,0.0,0.0,0.0,1.75,0.75,0.0,4.25,0.0,0.0,-0.09749999999999998,1.25
17,0,0,0.01,0.0,1.14,1,0,90,0,0,0,0,5,2,1,Dean,Henderson,3,0.0,-0.01,0.1399999999999999,1.0,0.0,0.0,0.0025,0.0,0.6875,0.75,0.0,45.0,0.0,0.0,0.0,0.0,3.0,1.25,0.25,4.0,0.0,-0.0025,-0.0625,1.5
18,0,0,0.0,0.0,2.74,2,0,90,0,0,0,0,1,1,0,Dean,Henderson,4,0.0,0.0,0.7400000000000002,3.0,0.0,0.0,0.0025,0.0,1.3725,1.25,0.0,67.5,0.0,0.0,0.0,0.0,3.25,1.5,0.25,4.25,0.0,-0.0025,0.12250000000000005,2.25
19,0,0,0.0,0.0,1.4,1,0,90,0,0,0,0,4,3,0,Dean,Henderson,2,0.0,0.0,0.3999999999999999,-2.0,0.0,0.0,0.0025,0.0,1.7225000000000001,1.5,0.0,90.0,0.0,0.0,0.0,0.0,4.25,2.25,0.25,3.5,0.0,-0.0025,0.22250000000000003,1.0
20,0,0,0.0,0.0,3.31,5,0,90,1,0,0,0,2,-2,0,Dean,Henderson,5,0.0,0.0,-1.69,2.0,0.0,0.0,0.0025,0.0,2.1475,2.25,0.0,90.0,0.25,0.0,0.0,0.0,3.0,1.0,0.25,3.5,0.0,-0.0025,-0.10249999999999998,1.0
21,0,0,0.0,0.0,0.78,2,0,90,0,0,0,0,3,2,0,Dean,Henderson,2,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,0.0,2.0575,2.5,0.0,90.0,0.25,0.0,0.0,0.0,2.5,1.0,0.0,3.25,0.0,0.0,-0.44249999999999995,0.75
22,0,0,0.0,0.0,1.53,4,0,90,0,0,0,0,2,0,0,Dean,Henderson,3,0.0,0.0,-2.4699999999999998,1.0,0.0,0.0,0.0,0.0,1.755,3.0,0.0,90.0,0.25,0.0,0.0,0.0,2.75,0.75,0.0,3.0,0.0,0.0,-1.2449999999999999,0.25
23,0,0,0.0,0.0,1.21,3,0,90,0,0,0,0,2,1,0,Dean,Henderson,4,0.0,0.0,-1.79,0.0,0.0,0.0,0.0,0.0,1.7075,3.5,0.0,90.0,0.25,0.0,0.0,0.0,2.25,0.25,0.0,3.5,0.0,0.0,-1.7925,0.75
24,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2.25,0.0,67.5,0.0,0.0,0.0,0.0,1.75,0.75,0.0,3.0,0.0,0.0,-1.3699999999999999,0.25
25,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,1.75,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,3.0,0.0,0.0,-1.065,0.25
26,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,0.75,0.0,22.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,3.5,0.0,0.0,-0.4475,0.0
27,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Dean,Henderson,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.75
28,0,0,0.0,0.0,0.92,1,0,90,0,0,0,0,4,3,0,Dean,Henderson,2,0.0,0.0,-0.07999999999999996,3.0,0.0,0.0,0.0,0.0,0.23,0.25,0.0,22.5,0.0,0.0,0.0,0.0,1.0,0.75,0.0,2.75,0.0,0.0,-0.01999999999999999,1.5
29,0,0,0.0,0.0,1.22,1,0,90,0,0,0,0,5,3,0,Dean,Henderson,3,0.0,0.0,0.21999999999999997,1.0,0.0,0.0,0.0,0.0,0.535,0.5,0.0,45.0,0.0,0.0,0.0,0.0,2.25,1.5,0.0,3.0,0.0,0.0,0.035,1.75
30,0,0,0.0,0.0,1.91,4,0,90,0,0,0,0,4,1,0,Dean,Henderson,5,0.0,0.0,-2.09,9.0,0.0,0.0,0.0,0.0,1.0125,1.5,0.0,67.5,0.0,0.0,0.0,0.0,3.25,1.75,0.0,3.0,0.0,0.0,-0.48749999999999993,4.0
31,0,1,0.0,0.0,2.87,0,0,90,0,0,0,0,5,9,0,Dean,Henderson,5,0.0,0.0,2.87,-1.0,0.0,0.25,0.0,0.0,1.73,1.5,0.0,90.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,3.75,0.0,0.0,0.2300000000000001,3.0
32,0,0,0.0,0.0,1.27,2,0,90,1,0,0,0,0,-1,0,Dean,Henderson,4,0.0,0.0,-0.73,6.0,0.0,0.25,0.0,0.0,1.8175,1.75,0.0,90.0,0.25,0.0,0.0,0.0,3.5,3.0,0.0,4.25,0.0,0.0,0.06750000000000012,3.75
33,0,1,0.0,0.0,0.42,0,0,90,0,0,0,0,2,6,0,Dean,Henderson,4,0.0,0.0,0.42,2.0,0.0,0.5,0.0,0.0,1.6175,1.5,0.0,90.0,0.25,0.0,0.0,0.0,2.75,3.75,0.0,4.5,0.0,0.0,0.11750000000000009,4.0
34,0,0,0.0,0.0,1.14,1,0,90,0,0,0,0,1,2,0,Dean,Henderson,3,0.0,0.0,0.1399999999999999,6.0,0.0,0.5,0.0,0.0,1.425,0.75,0.0,90.0,0.25,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.675,3.25
35,0,1,0.0,0.0,0.35,0,0,90,0,0,0,0,2,6,0,Dean,Henderson,4,0.0,0.0,0.35,3.0,0.0,0.5,0.0,0.0,0.7949999999999999,0.75,0.0,90.0,0.25,0.0,0.0,0.0,1.25,3.25,0.0,3.75,0.0,0.0,0.04499999999999996,4.25
36,0,0,0.0,0.0,1.57,1,0,90,0,0,0,0,7,3,1,Dean,Henderson,3,0.0,0.0,0.5700000000000001,6.0,0.0,0.5,0.0,0.0,0.87,0.5,0.0,90.0,0.0,0.0,0.0,0.0,3.0,4.25,0.25,3.5,0.0,0.0,0.37,4.25
37,0,1,0.0,0.0,1.08,0,0,90,0,0,0,0,2,6,0,Dean,Henderson,5,0.0,0.0,1.08,,0.0,0.5,0.0,0.0,1.0350000000000001,0.5,0.0,90.0,0.0,0.0,0.0,0.0,3.0,4.25,0.25,3.75,0.0,0.0,0.535,5.0
0,0,1,0.01,0.0,0.3,0,0,90,0,0,0,0,1,6,0,Ederson,Moraes,2,0.0,-0.01,0.3,6.0,0.0,1.0,0.01,0.0,0.3,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,-0.01,0.3,6.0
1,0,1,0.01,0.0,0.29,0,0,90,0,0,0,0,1,6,0,Ederson,Moraes,4,0.0,-0.01,0.29,2.0,0.0,1.0,0.01,0.0,0.295,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,-0.01,0.295,4.0
2,0,0,0.0,0.0,0.73,1,0,90,0,0,0,0,0,2,0,Ederson,Moraes,2,0.0,0.0,-0.27,3.0,0.0,0.6666666666666666,0.006666666666666667,0.0,0.43999999999999995,0.3333333333333333,0.0,90.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.666666666666667,0.0,2.6666666666666665,0.0,-0.006666666666666667,0.10666666666666665,3.6666666666666665
3,0,0,0.0,0.0,1.45,1,0,90,0,0,0,0,3,3,0,Ederson,Moraes,3,0.0,0.0,0.44999999999999996,2.0,0.0,0.5,0.005,0.0,0.6925,0.5,0.0,90.0,0.0,0.0,0.0,0.0,1.25,4.25,0.0,2.75,0.0,-0.005,0.19249999999999998,3.25
4,0,0,0.0,0.0,0.94,1,0,90,0,0,0,0,2,2,0,Ederson,Moraes,4,0.0,0.0,-0.06000000000000005,6.0,0.0,0.25,0.0025,0.0,0.8525,0.75,0.0,90.0,0.0,0.0,0.0,0.0,1.5,3.25,0.0,3.25,0.0,-0.0025,0.10249999999999997,3.25
5,0,1,0.0,0.0,1.03,0,0,90,0,0,0,0,3,6,1,Ederson,Moraes,2,0.0,0.0,1.03,1.0,0.0,0.25,0.0,0.0,1.0375,0.75,0.0,90.0,0.0,0.0,0.0,0.0,2.0,3.25,0.25,2.75,0.0,0.0,0.2875,3.0
6,0,0,0.0,0.0,0.44,2,0,90,0,0,0,0,0,1,0,Ederson,Moraes,3,0.0,0.0,-1.56,1.0,0.0,0.25,0.0,0.0,0.9650000000000001,1.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,3.0,0.25,3.0,0.0,0.0,-0.03500000000000003,2.5
7,0,0,0.0,0.0,0.41,1,0,90,0,0,0,0,1,1,1,Ederson,Moraes,5,0.0,0.0,-0.5900000000000001,0.0,0.0,0.25,0.0,0.0,0.705,1.0,0.0,90.0,0.0,0.0,0.0,0.0,1.5,2.5,0.5,3.5,0.0,0.0,-0.29500000000000004,2.0
8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Ederson,Moraes,3,0.0,0.0,0.0,7.0,0.0,0.25,0.0,0.0,0.47,0.75,0.0,67.5,0.0,0.0,0.0,0.0,1.0,2.0,0.5,3.25,0.0,0.0,-0.28,2.25
9,0,1,0.0,0.0,1.03,0,0,90,0,0,0,0,3,7,0,Ederson,Moraes,4,0.0,0.0,1.03,2.0,0.0,0.25,0.0,0.0,0.47000000000000003,0.75,0.0,67.5,0.0,0.0,0.0,0.0,1.0,2.25,0.25,3.75,0.0,0.0,-0.2800000000000001,2.5
10,0,0,0.0,0.0,0.77,1,0,90,0,0,0,0,0,2,0,Ederson,Moraes,3,0.0,0.0,-0.22999999999999998,1.0,0.0,0.25,0.0,0.0,0.5525,0.5,0.0,67.5,0.0,0.0,0.0,0.0,1.0,2.5,0.25,3.75,0.0,0.0,0.05249999999999999,2.5
11,0,0,0.0,0.0,2.96,4,0,90,0,0,0,0,5,1,0,Ederson,Moraes,4,0.0,0.0,-1.04,2.0,0.0,0.25,0.0,0.0,1.19,1.25,0.0,67.5,0.0,0.0,0.0,0.0,2.0,2.5,0.0,3.5,0.0,0.0,-0.06,3.0
12,0,0,0.0,0.0,0.56,1,0,90,0,0,0,0,2,2,0,Ederson,Moraes,5,0.0,0.0,-0.43999999999999995,1.0,0.0,0.25,0.0,0.0,1.33,1.5,0.0,90.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,4.0,0.0,0.0,-0.16999999999999998,1.5
13,0,0,0.0,0.0,0.49,3,0,90,0,0,0,0,1,1,0,Ederson,Moraes,5,0.0,0.0,-2.51,4.0,0.0,0.0,0.0,0.0,1.195,2.25,0.0,90.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,4.25,0.0,0.0,-1.055,2.0
14,0,0,0.0,0.0,2.04,1,0,90,0,0,0,0,6,4,0,Ederson,Moraes,5,0.0,0.0,1.04,2.0,0.0,0.0,0.0,0.0,1.5125,2.25,0.0,90.0,0.0,0.0,0.0,0.0,3.5,2.0,0.0,4.75,0.0,0.0,-0.7374999999999999,2.25
15,0,0,0.0,0.0,0.33,1,0,90,0,0,0,0,1,2,0,Ederson,Moraes,2,0.0,0.0,-0.6699999999999999,0.0,0.0,0.0,0.0,0.0,0.855,1.5,0.0,90.0,0.0,0.0,0.0,0.0,2.5,2.25,0.0,4.25,0.0,0.0,-0.6449999999999999,1.75
16,0,0,0.0,0.0,1.82,2,0,90,0,0,0,0,0,0,1,Ederson,Moraes,4,0.0,0.0,-0.17999999999999994,2.0,0.0,0.0,0.0,0.0,1.17,1.75,0.0,90.0,0.0,0.0,0.0,0.0,2.0,1.75,0.25,4.0,0.0,0.0,-0.5799999999999998,2.0
17,0,0,0.0,0.0,1.01,1,0,90,0,0,0,0,1,2,0,Ederson,Moraes,3,0.0,0.0,0.010000000000000009,6.0,0.0,0.0,0.0,0.0,1.2999999999999998,1.25,0.0,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.25,3.5,0.0,0.0,0.050000000000000044,2.5
18,0,1,0.0,0.0,0.33,0,0,90,0,0,0,0,2,6,0,Ederson,Moraes,2,0.0,0.0,0.33,1.0,0.0,0.25,0.0,0.0,0.8724999999999999,1.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,2.5,0.25,2.75,0.0,0.0,-0.12749999999999995,2.25
19,0,0,0.0,0.0,0.08,0,0,7,0,0,0,0,0,1,0,Ederson,Moraes,4,0.0,0.0,0.08,1.0,0.0,0.25,0.0,0.0,0.8099999999999999,0.75,0.0,69.25,0.0,0.0,0.0,0.0,0.75,2.25,0.25,3.25,0.0,0.0,0.060000000000000026,2.5
20,0,0,0.0,0.0,1.44,1,0,90,0,0,0,0,2,1,1,Ederson,Moraes,2,0.0,0.0,0.43999999999999995,2.0,0.0,0.25,0.0,0.0,0.7149999999999999,0.5,0.0,69.25,0.0,0.0,0.0,0.0,1.25,2.5,0.25,2.75,0.0,0.0,0.215,2.5
21,0,0,0.0,0.0,1.02,1,0,90,0,0,0,0,1,2,0,Ederson,Moraes,2,0.0,0.0,0.020000000000000018,7.0,0.0,0.25,0.0,0.0,0.7174999999999998,0.5,0.0,69.25,0.0,0.0,0.0,0.0,1.25,2.5,0.25,2.5,0.0,0.0,0.2175,2.75
22,0,1,0.0,0.0,0.32,0,0,90,0,0,0,0,1,7,0,Ederson,Moraes,3,0.0,0.0,0.32,5.0,0.0,0.25,0.0,0.0,0.7149999999999999,0.5,0.0,69.25,0.0,0.0,0.0,0.0,1.0,2.75,0.25,2.75,0.0,0.0,0.21500000000000002,3.75
23,0,0,0.0,0.0,1.58,1,0,90,0,0,0,0,5,5,0,Ederson,Moraes,4,0.0,0.0,0.5800000000000001,6.0,0.0,0.25,0.0,0.0,1.0899999999999999,0.75,0.0,90.0,0.0,0.0,0.0,0.0,2.25,3.75,0.25,2.75,0.0,0.0,0.34,5.0
24,0,1,0.0,0.0,0.34,0,0,90,0,0,0,0,2,6,0,Ederson,Moraes,2,0.0,0.0,0.34,9.0,0.0,0.5,0.0,0.0,0.815,0.5,0.0,90.0,0.0,0.0,0.0,0.0,2.25,5.0,0.0,2.75,0.0,0.0,0.31500000000000006,6.75
25,0,1,0.01,0.0,0.93,0,0,90,0,0,0,0,4,9,0,Ederson,Moraes,3,0.0,-0.01,0.93,2.0,0.0,0.75,0.0025,0.0,0.7924999999999999,0.25,0.0,90.0,0.0,0.0,0.0,0.0,3.0,6.75,0.0,3.0,0.0,-0.0025,0.5425,5.5
26,0,0,0.0,0.0,0.26,1,0,90,0,0,0,0,0,2,0,Ederson,Moraes,4,0.0,0.0,-0.74,0.0,0.0,0.5,0.0025,0.0,0.7774999999999999,0.5,0.0,90.0,0.0,0.0,0.0,0.0,2.75,5.5,0.0,3.25,0.0,-0.0025,0.2775,4.25
27,0,0,0.0,0.0,1.29,1,0,55,0,0,0,0,1,0,1,Ederson,Moraes,5,0.0,0.0,0.29000000000000004,0.0,0.0,0.5,0.0025,0.0,0.7049999999999998,0.5,0.0,81.25,0.0,0.0,0.0,0.0,1.75,4.25,0.25,3.5,0.0,-0.0025,0.20500000000000002,2.75
28,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Ederson,Moraes,5,0.0,0.0,0.0,0.0,0.0,0.25,0.0025,0.0,0.6199999999999999,0.5,0.0,58.75,0.0,0.0,0.0,0.0,1.25,2.75,0.25,4.25,0.0,-0.0025,0.12000000000000001,0.5
29,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Ederson,Moraes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3874999999999999,0.5,0.0,36.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,4.75,0.0,0.0,-0.1125,0.0
30,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Ederson,Moraes,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3224999999999999,0.25,0.0,13.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,4.75,0.0,0.0,0.0725,0.5
31,0,0,0.0,0.0,0.49,1,0,90,0,0,0,0,1,2,0,Ederson,Moraes,2,0.0,0.0,-0.51,7.0,0.0,0.0,0.0,0.0,0.12249999999999989,0.25,0.0,22.5,0.0,0.0,0.0,0.0,0.25,0.5,0.0,4.0,0.0,0.0,-0.1275,2.25
32,0,1,0.0,0.0,0.49,0,0,90,0,0,0,0,3,7,0,Ederson,Moraes,3,0.0,0.0,0.49,1.0,0.0,0.25,0.0,0.0,0.24499999999999988,0.25,0.0,45.0,0.0,0.0,0.0,0.0,1.0,2.25,0.0,3.5,0.0,0.0,-0.0050000000000000044,2.5
33,0,0,0.0,0.0,1.27,0,0,45,0,0,0,0,1,1,0,Ederson,Moraes,2,0.0,0.0,1.27,2.0,0.0,0.25,0.0,0.0,0.5624999999999999,0.25,0.0,56.25,0.0,0.0,0.0,0.0,1.25,2.5,0.0,2.75,0.0,0.0,0.3125,3.0
34,0,0,0.0,0.0,0.35,1,0,90,0,0,0,0,0,2,0,Ederson,Moraes,3,0.0,0.0,-0.65,6.0,0.0,0.25,0.0,0.0,0.6499999999999999,0.5,0.0,78.75,0.0,0.0,0.0,0.0,1.25,3.0,0.0,2.5,0.0,0.0,0.15,4.0
35,0,1,0.0,0.0,0.12,0,0,90,0,0,0,0,1,6,0,Ederson,Moraes,3,0.0,0.0,0.12,7.0,0.0,0.5,0.0,0.0,0.5574999999999999,0.25,0.0,78.75,0.0,0.0,0.0,0.0,1.25,4.0,0.0,2.75,0.0,0.0,0.3075,4.0
36,0,1,0.0,0.0,0.52,0,0,68,0,0,0,0,3,7,0,Ederson,Moraes,5,0.0,0.0,0.52,0.0,0.0,0.5,0.0,0.0,0.565,0.25,0.0,73.25,0.0,0.0,0.0,0.0,1.25,4.0,0.0,3.25,0.0,0.0,0.315,3.75
