,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
11,0,0,0.0,0.0,0.21,0,0,22,0,0,0,1,0,Adam,Smith,4,0.0,0.0,0.21,5.0,0.0,0.0,0.0,0.0,0.20249999999999999,0.0,0.0,6.75,0.0,0.0,0.0,0.5,0.0,3.5,0.0,0.0,0.20249999999999999,1.75
12,1,0,0.37,0.0,0.81,1,0,90,0,0,0,5,0,Adam,Smith,2,0.0,0.63,-0.18999999999999995,1.0,0.25,0.0,0.0925,0.0,0.405,0.25,0.0,29.25,0.0,0.0,0.0,1.75,0.0,3.25,0.0,0.1575,0.155,1.75
13,0,0,0.05,0.0,0.68,2,0,90,0,0,0,1,0,Adam,Smith,5,0.0,-0.05,-1.3199999999999998,6.0,0.25,0.0,0.105,0.0,0.425,0.75,0.0,50.5,0.0,0.0,0.0,1.75,0.0,4.0,0.0,0.145,-0.32499999999999996,3.25
14,0,1,0.15,0.0,0.84,0,0,90,0,0,0,6,0,Adam,Smith,4,0.0,-0.15,0.84,6.0,0.25,0.25,0.14250000000000002,0.0,0.635,0.75,0.0,73.0,0.0,0.0,0.0,3.25,0.0,3.75,0.0,0.1075,-0.11499999999999996,4.5
15,0,1,0.0,0.0,1.16,0,0,90,0,0,0,6,0,Adam,Smith,4,0.0,0.0,1.16,4.0,0.25,0.5,0.14250000000000002,0.0,0.8725,0.75,0.0,90.0,0.0,0.0,0.0,4.5,0.0,3.75,0.0,0.1075,0.12250000000000003,4.25
16,1,0,0.08,0.0,0.75,2,0,90,0,0,0,4,0,Adam,Smith,2,0.0,0.92,-1.25,6.0,0.25,0.5,0.07,0.0,0.8575,1.0,0.0,90.0,0.0,0.0,0.0,4.25,0.0,3.75,0.0,0.18,-0.1425,5.5
17,0,1,0.0,0.0,0.28,0,0,90,0,0,0,6,0,Adam,Smith,3,0.0,0.0,0.28,1.0,0.25,0.75,0.05750000000000001,0.0,0.7575000000000001,0.5,0.0,90.0,0.0,0.0,0.0,5.5,0.0,3.25,0.0,0.19250000000000003,0.25749999999999995,4.25
18,0,0,0.03,0.0,1.79,3,0,81,0,0,0,1,0,Adam,Smith,5,0.0,-0.03,-1.21,0.0,0.25,0.5,0.0275,0.0,0.9950000000000001,1.25,0.0,87.75,0.0,0.0,0.0,4.25,0.0,3.5,0.0,0.22250000000000003,-0.255,2.75
19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,5,0.0,0.0,0.0,2.0,0.25,0.25,0.0275,0.0,0.7050000000000001,1.25,0.0,65.25,0.0,0.0,0.0,2.75,0.0,3.75,0.0,0.22250000000000003,-0.5449999999999999,2.25
20,0,0,0.01,0.0,1.31,1,0,90,0,0,0,2,0,Adam,Smith,4,0.0,-0.01,0.31000000000000005,2.0,0.0,0.25,0.01,0.0,0.845,1.0,0.0,65.25,0.0,0.0,0.0,2.25,0.0,4.25,0.0,-0.01,-0.15499999999999997,1.25
21,0,0,0.03,0.0,0.56,1,0,90,0,0,0,2,0,Adam,Smith,2,0.0,-0.03,-0.43999999999999995,0.0,0.0,0.0,0.0175,0.0,0.915,1.25,0.0,65.25,0.0,0.0,0.0,1.25,0.0,4.0,0.0,-0.0175,-0.33499999999999996,1.0
22,0,0,0.01,0.0,1.55,3,0,84,0,0,0,0,1,Adam,Smith,3,0.0,-0.01,-1.45,1.0,0.0,0.0,0.0125,0.0,0.855,1.25,0.0,66.0,0.0,0.0,0.0,1.0,0.25,3.5,0.0,-0.0125,-0.39499999999999996,1.25
23,0,0,0.0,0.0,2.26,2,0,90,0,0,0,1,0,Adam,Smith,4,0.0,0.0,0.2599999999999998,2.0,0.0,0.0,0.0125,0.0,1.42,1.75,0.0,88.5,0.0,0.0,0.0,1.25,0.25,3.25,0.0,-0.0125,-0.33,1.25
24,0,0,0.01,0.0,1.64,1,0,90,0,0,0,2,0,Adam,Smith,5,0.0,-0.01,0.6399999999999999,5.0,0.0,0.0,0.0125,0.0,1.5024999999999997,1.75,0.0,88.5,0.0,0.0,0.0,1.25,0.25,3.5,0.0,-0.0125,-0.24750000000000005,2.0
25,0,1,0.0,0.0,1.53,0,0,90,0,0,0,5,1,Adam,Smith,2,0.0,0.0,1.53,0.0,0.0,0.25,0.005,0.0,1.7449999999999999,1.5,0.0,88.5,0.0,0.0,0.0,2.0,0.5,3.5,0.0,-0.005,0.24499999999999994,2.0
26,0,0,0.08,0.02,1.27,2,0,73,0,0,0,0,1,Adam,Smith,2,-0.02,-0.08,-0.73,0.0,0.0,0.25,0.0225,0.005,1.6749999999999998,1.25,0.0,85.75,0.0,0.0,0.0,2.0,0.5,3.25,-0.005,-0.0225,0.42499999999999993,1.75
